time,axis_x,axis_y,axis_z
52.8999999,-0.759448806,-3.66007867e-09,0.650567069
52.9099999,-0.758861963,-3.6334158e-09,0.651251503
52.9199999,-0.758273312,-3.60578936e-09,0.651936795
52.9299999,-0.757682509,-3.58155958e-09,0.652623333
52.9399999,-0.757089884,-3.56399287e-09,0.653310728
52.9499999,-0.756495518,-3.5489079e-09,0.653998877
52.9599999,-0.755899443,-3.53628591e-09,0.654687736
52.9699999,-0.755301802,-3.52607498e-09,0.655377134
52.9799999,-0.754702705,-3.51842349e-09,0.656066938
52.9899999,-0.754102151,-3.51242646e-09,0.656757144
52.9999999,-0.753500091,-3.5068687e-09,0.657447802
53.0099999,-0.752896359,-3.50192831e-09,0.658139098
53.0199999,-0.752291164,-3.49843834e-09,0.658830786
53.0299999,-0.751684654,-3.49616172e-09,0.659522692
53.0399999,-0.751076976,-3.49513163e-09,0.660214644
53.0499999,-0.750468155,-3.49392713e-09,0.660906611
53.0599999,-0.749858171,-3.49144535e-09,0.661598612
