time,T_dna,T_res
252.805000,-1.10723330e+02,-7.93079574e+01
252.810000,-1.10717296e+02,-7.93019230e+01
252.815000,-1.10711267e+02,-7.92958941e+01
252.820000,-1.10705243e+02,-7.92898705e+01
252.825000,-1.10699224e+02,-7.92838519e+01
252.830000,-1.10693211e+02,-7.92778384e+01
252.835000,-1.10687202e+02,-7.92718300e+01
252.840000,-1.10681199e+02,-7.92658267e+01
252.845000,-1.10675201e+02,-7.92598289e+01
252.850000,-1.10669209e+02,-7.92538368e+01
252.855000,-1.10663223e+02,-7.92478509e+01
252.860000,-1.10657244e+02,-7.92418717e+01
252.865000,-1.10651271e+02,-7.92358995e+01
252.870000,-1.10645307e+02,-7.92299347e+01
252.875000,-1.10639349e+02,-7.92239775e+01
252.880000,-1.10633400e+02,-7.92180281e+01
252.885000,-1.10627458e+02,-7.92120864e+01
252.890000,-1.10621524e+02,-7.92061524e+01
252.895000,-1.10615598e+02,-7.92002261e+01
252.900000,-1.10609679e+02,-7.91943075e+01
252.905000,-1.10603768e+02,-7.91883966e+01
252.910000,-1.10597865e+02,-7.91824933e+01
252.915000,-1.10591969e+02,-7.91765975e+01
252.920000,-1.10586080e+02,-7.91707090e+01
252.925000,-1.10580199e+02,-7.91648274e+01
252.930000,-1.10574324e+02,-7.91589524e+01
252.935000,-1.10568455e+02,-7.91530834e+01
252.940000,-1.10562591e+02,-7.91472202e+01
252.945000,-1.10556733e+02,-7.91413621e+01
252.950000,-1.10550880e+02,-7.91355088e+01
252.955000,-1.10545031e+02,-7.91296599e+01
252.960000,-1.10539186e+02,-7.91238152e+01
252.965000,-1.10533346e+02,-7.91179745e+01
252.970000,-1.10527509e+02,-7.91121378e+01
252.975000,-1.10521676e+02,-7.91063054e+01
252.980000,-1.10515849e+02,-7.91004777e+01
252.985000,-1.10510026e+02,-7.90946553e+01
252.990000,-1.10504210e+02,-7.90888389e+01
252.995000,-1.10498400e+02,-7.90830288e+01
253.000000,-1.10492596e+02,-7.90772258e+01
253.005000,-1.10486801e+02,-7.90714301e+01
253.010000,-1.10481013e+02,-7.90656424e+01
253.015000,-1.10475233e+02,-7.90598628e+01
253.020000,-1.10469462e+02,-7.90540917e+01
253.025000,-1.10463700e+02,-7.90483295e+01
253.030000,-1.10457947e+02,-7.90425762e+01
253.035000,-1.10452202e+02,-7.90368320e+01
253.040000,-1.10446467e+02,-7.90310968e+01
253.045000,-1.10440741e+02,-7.90253705e+01
253.050000,-1.10435023e+02,-7.90196528e+01
253.055000,-1.10429314e+02,-7.90139435e+01
253.060000,-1.10423612e+02,-7.90082423e+01
253.065000,-1.10417919e+02,-7.90025492e+01
253.070000,-1.10412234e+02,-7.89968639e+01
253.075000,-1.10406556e+02,-7.89911865e+01
253.080000,-1.10400887e+02,-7.89855169e+01
253.085000,-1.10395225e+02,-7.89798555e+01
253.090000,-1.10389572e+02,-7.89742023e+01
253.095000,-1.10383927e+02,-7.89685574e+01
253.100000,-1.10378291e+02,-7.89629210e+01
253.105000,-1.10372663e+02,-7.89572930e+01
253.110000,-1.10367043e+02,-7.89516734e+01
253.115000,-1.10361432e+02,-7.89460621e+01
253.120000,-1.10355828e+02,-7.89404588e+01
253.125000,-1.10350233e+02,-7.89348630e+01
253.130000,-1.10344644e+02,-7.89292745e+01
253.135000,-1.10339062e+02,-7.89236927e+01
253.140000,-1.10333487e+02,-7.89181174e+01
253.145000,-1.10327917e+02,-7.89125481e+01
253.150000,-1.10322354e+02,-7.89069845e+01
253.155000,-1.10316796e+02,-7.89014264e+01
253.160000,-1.10311243e+02,-7.88958736e+01
253.165000,-1.10305695e+02,-7.88903261e+01
253.170000,-1.10300153e+02,-7.88847841e+01
253.175000,-1.10294617e+02,-7.88792477e+01
253.180000,-1.10289086e+02,-7.88737172e+01
253.185000,-1.10283562e+02,-7.88681927e+01
253.190000,-1.10278044e+02,-7.88626749e+01
253.195000,-1.10272533e+02,-7.88571638e+01
253.200000,-1.10267029e+02,-7.88516600e+01
253.205000,-1.10261532e+02,-7.88461635e+01
253.210000,-1.10256043e+02,-7.88406746e+01
253.215000,-1.10250562e+02,-7.88351935e+01
253.220000,-1.10245089e+02,-7.88297205e+01
253.225000,-1.10239624e+02,-7.88242557e+01
253.230000,-1.10234168e+02,-7.88187992e+01
253.235000,-1.10228720e+02,-7.88133511e+01
253.240000,-1.10223280e+02,-7.88079112e+01
253.245000,-1.10217848e+02,-7.88024794e+01
253.250000,-1.10212424e+02,-7.87970552e+01
253.255000,-1.10207006e+02,-7.87916381e+01
253.260000,-1.10201596e+02,-7.87862274e+01
253.265000,-1.10196191e+02,-7.87808226e+01
253.270000,-1.10190791e+02,-7.87754231e+01
253.275000,-1.10185396e+02,-7.87700282e+01
253.280000,-1.10180006e+02,-7.87646377e+01
253.285000,-1.10174619e+02,-7.87592513e+01
253.290000,-1.10169237e+02,-7.87538692e+01
253.295000,-1.10163859e+02,-7.87484914e+01
253.300000,-1.10158486e+02,-7.87431181e+01
253.305000,-1.10153118e+02,-7.87377497e+01
253.310000,-1.10147754e+02,-7.87323866e+01
253.315000,-1.10142397e+02,-7.87270294e+01
253.320000,-1.10137046e+02,-7.87216784e+01
253.325000,-1.10131702e+02,-7.87163344e+01
253.330000,-1.10126366e+02,-7.87109979e+01
253.335000,-1.10121037e+02,-7.87056694e+01
253.340000,-1.10115717e+02,-7.87003493e+01
253.345000,-1.10110405e+02,-7.86950378e+01
253.350000,-1.10105103e+02,-7.86897352e+01
253.355000,-1.10099809e+02,-7.86844415e+01
253.360000,-1.10094524e+02,-7.86791565e+01
253.365000,-1.10089248e+02,-7.86738804e+01
253.370000,-1.10083981e+02,-7.86686134e+01
253.375000,-1.10078723e+02,-7.86633554e+01
253.380000,-1.10073474e+02,-7.86581068e+01
253.385000,-1.10068235e+02,-7.86528675e+01
253.390000,-1.10063005e+02,-7.86476377e+01
253.395000,-1.10057784e+02,-7.86424173e+01
253.400000,-1.10052573e+02,-7.86372061e+01
253.405000,-1.10047370e+02,-7.86320034e+01
253.410000,-1.10042175e+02,-7.86268085e+01
253.415000,-1.10036987e+02,-7.86216206e+01
253.420000,-1.10031806e+02,-7.86164387e+01
253.425000,-1.10026629e+02,-7.86112622e+01
253.430000,-1.10021457e+02,-7.86060902e+01
253.435000,-1.10016289e+02,-7.86009223e+01
253.440000,-1.10011125e+02,-7.85957581e+01
253.445000,-1.10005964e+02,-7.85905975e+01
253.450000,-1.10000807e+02,-7.85854403e+01
253.455000,-1.09995653e+02,-7.85802868e+01
253.460000,-1.09990504e+02,-7.85751372e+01
253.465000,-1.09985359e+02,-7.85699921e+01
253.470000,-1.09980218e+02,-7.85648520e+01
253.475000,-1.09975084e+02,-7.85597176e+01
253.480000,-1.09969956e+02,-7.85545894e+01
253.485000,-1.09964834e+02,-7.85494679e+01
253.490000,-1.09959719e+02,-7.85443532e+01
253.495000,-1.09954612e+02,-7.85392455e+01
253.500000,-1.09949511e+02,-7.85341449e+01
253.505000,-1.09944417e+02,-7.85290512e+01
253.510000,-1.09939331e+02,-7.85239646e+01
253.515000,-1.09934251e+02,-7.85188849e+01
253.520000,-1.09929178e+02,-7.85138120e+01
253.525000,-1.09924112e+02,-7.85087459e+01
253.530000,-1.09919052e+02,-7.85036864e+01
253.535000,-1.09913999e+02,-7.84986335e+01
253.540000,-1.09908953e+02,-7.84935872e+01
253.545000,-1.09903913e+02,-7.84885474e+01
253.550000,-1.09898880e+02,-7.84835141e+01
253.555000,-1.09893853e+02,-7.84784875e+01
253.560000,-1.09888833e+02,-7.84734676e+01
253.565000,-1.09883820e+02,-7.84684544e+01
253.570000,-1.09878813e+02,-7.84634477e+01
253.575000,-1.09873813e+02,-7.84584476e+01
253.580000,-1.09868819e+02,-7.84534535e+01
253.585000,-1.09863830e+02,-7.84484649e+01
253.590000,-1.09858847e+02,-7.84434814e+01
253.595000,-1.09853868e+02,-7.84385022e+01
253.600000,-1.09848892e+02,-7.84335267e+01
253.605000,-1.09843920e+02,-7.84285542e+01
253.610000,-1.09838949e+02,-7.84235840e+01
253.615000,-1.09833981e+02,-7.84186154e+01
253.620000,-1.09829013e+02,-7.84136480e+01
253.625000,-1.09824047e+02,-7.84086815e+01
253.630000,-1.09819081e+02,-7.84037159e+01
253.635000,-1.09814117e+02,-7.83987515e+01
253.640000,-1.09809154e+02,-7.83937890e+01
253.645000,-1.09804194e+02,-7.83888288e+01
253.650000,-1.09799237e+02,-7.83838716e+01
253.655000,-1.09794283e+02,-7.83789182e+01
253.660000,-1.09789334e+02,-7.83739691e+01
253.665000,-1.09784390e+02,-7.83690249e+01
253.670000,-1.09779451e+02,-7.83640861e+01
253.675000,-1.09774518e+02,-7.83591529e+01
253.680000,-1.09769590e+02,-7.83542255e+01
253.685000,-1.09764669e+02,-7.83493039e+01
253.690000,-1.09759753e+02,-7.83443880e+01
253.695000,-1.09754842e+02,-7.83394775e+01
253.700000,-1.09749937e+02,-7.83345723e+01
253.705000,-1.09745037e+02,-7.83296721e+01
253.710000,-1.09740141e+02,-7.83247768e+01
253.715000,-1.09735251e+02,-7.83198863e+01
253.720000,-1.09730365e+02,-7.83150006e+01
253.725000,-1.09725484e+02,-7.83101200e+01
253.730000,-1.09720609e+02,-7.83052444e+01
253.735000,-1.09715738e+02,-7.83003740e+01
253.740000,-1.09710873e+02,-7.82955089e+01
253.745000,-1.09706013e+02,-7.82906490e+01
253.750000,-1.09701158e+02,-7.82857942e+01
253.755000,-1.09696308e+02,-7.82809444e+01
253.760000,-1.09691463e+02,-7.82760994e+01
253.765000,-1.09686623e+02,-7.82712593e+01
253.770000,-1.09681788e+02,-7.82664242e+01
253.775000,-1.09676958e+02,-7.82615938e+01
253.780000,-1.09672132e+02,-7.82567682e+01
253.785000,-1.09667311e+02,-7.82519472e+01
253.790000,-1.09662495e+02,-7.82471309e+01
253.795000,-1.09657683e+02,-7.82423193e+01
253.800000,-1.09652876e+02,-7.82375126e+01
253.805000,-1.09648074e+02,-7.82327107e+01
253.810000,-1.09643277e+02,-7.82279138e+01
253.815000,-1.09638486e+02,-7.82231221e+01
253.820000,-1.09633699e+02,-7.82183355e+01
253.825000,-1.09628918e+02,-7.82135542e+01
253.830000,-1.09624142e+02,-7.82087784e+01
253.835000,-1.09619371e+02,-7.82040079e+01
253.840000,-1.09614607e+02,-7.81992431e+01
253.845000,-1.09609847e+02,-7.81944841e+01
253.850000,-1.09605094e+02,-7.81897311e+01
253.855000,-1.09600348e+02,-7.81849844e+01
253.860000,-1.09595607e+02,-7.81802441e+01
253.865000,-1.09590874e+02,-7.81755106e+01
253.870000,-1.09586147e+02,-7.81707839e+01
253.875000,-1.09581427e+02,-7.81660643e+01
253.880000,-1.09576715e+02,-7.81613515e+01
253.885000,-1.09572009e+02,-7.81566456e+01
253.890000,-1.09567309e+02,-7.81519464e+01
253.895000,-1.09562617e+02,-7.81472535e+01
253.900000,-1.09557930e+02,-7.81425667e+01
253.905000,-1.09553248e+02,-7.81378855e+01
253.910000,-1.09548572e+02,-7.81332093e+01
253.915000,-1.09543900e+02,-7.81285376e+01
253.920000,-1.09539233e+02,-7.81238699e+01
253.925000,-1.09534568e+02,-7.81192055e+01
253.930000,-1.09529907e+02,-7.81145442e+01
253.935000,-1.09525248e+02,-7.81098855e+01
253.940000,-1.09520592e+02,-7.81052295e+01
253.945000,-1.09515939e+02,-7.81005761e+01
253.950000,-1.09511288e+02,-7.80959250e+01
253.955000,-1.09506639e+02,-7.80912761e+01
253.960000,-1.09501992e+02,-7.80866293e+01
253.965000,-1.09497347e+02,-7.80819844e+01
253.970000,-1.09492704e+02,-7.80773413e+01
253.975000,-1.09488062e+02,-7.80726997e+01
253.980000,-1.09483422e+02,-7.80680598e+01
253.985000,-1.09478784e+02,-7.80634215e+01
253.990000,-1.09474147e+02,-7.80587850e+01
253.995000,-1.09469513e+02,-7.80541508e+01
254.000000,-1.09464881e+02,-7.80495190e+01
254.005000,-1.09460252e+02,-7.80448901e+01
254.010000,-1.09455627e+02,-7.80402645e+01
254.015000,-1.09451004e+02,-7.80356424e+01
254.020000,-1.09446387e+02,-7.80310245e+01
254.025000,-1.09441773e+02,-7.80264112e+01
254.030000,-1.09437165e+02,-7.80218032e+01
254.035000,-1.09432563e+02,-7.80172014e+01
254.040000,-1.09427968e+02,-7.80126064e+01
254.045000,-1.09423381e+02,-7.80080191e+01
254.050000,-1.09418802e+02,-7.80034398e+01
254.055000,-1.09414231e+02,-7.79988688e+01
254.060000,-1.09409668e+02,-7.79943067e+01
254.065000,-1.09405115e+02,-7.79897534e+01
254.070000,-1.09400571e+02,-7.79852092e+01
254.075000,-1.09396036e+02,-7.79806741e+01
254.080000,-1.09391510e+02,-7.79761481e+01
254.085000,-1.09386992e+02,-7.79716309e+01
254.090000,-1.09382484e+02,-7.79671223e+01
254.095000,-1.09377984e+02,-7.79626221e+01
254.100000,-1.09373491e+02,-7.79581301e+01
254.105000,-1.09369007e+02,-7.79536461e+01
254.110000,-1.09364531e+02,-7.79491699e+01
254.115000,-1.09360063e+02,-7.79447012e+01
254.120000,-1.09355601e+02,-7.79402398e+01
254.125000,-1.09351146e+02,-7.79357850e+01
254.130000,-1.09346698e+02,-7.79313365e+01
254.135000,-1.09342255e+02,-7.79268935e+01
254.140000,-1.09337817e+02,-7.79224557e+01
254.145000,-1.09333383e+02,-7.79180224e+01
254.150000,-1.09328954e+02,-7.79135930e+01
254.155000,-1.09324528e+02,-7.79091670e+01
254.160000,-1.09320105e+02,-7.79047440e+01
254.165000,-1.09315685e+02,-7.79003236e+01
254.170000,-1.09311267e+02,-7.78959057e+01
254.175000,-1.09306851e+02,-7.78914903e+01
254.180000,-1.09302438e+02,-7.78870773e+01
254.185000,-1.09298028e+02,-7.78826668e+01
254.190000,-1.09293620e+02,-7.78782590e+01
254.195000,-1.09289215e+02,-7.78738541e+01
254.200000,-1.09284813e+02,-7.78694527e+01
254.205000,-1.09280416e+02,-7.78650551e+01
254.210000,-1.09276022e+02,-7.78606619e+01
254.215000,-1.09271634e+02,-7.78562737e+01
254.220000,-1.09267252e+02,-7.78518910e+01
254.225000,-1.09262875e+02,-7.78475144e+01
254.230000,-1.09258505e+02,-7.78431441e+01
254.235000,-1.09254141e+02,-7.78387803e+01
254.240000,-1.09249783e+02,-7.78344231e+01
254.245000,-1.09245433e+02,-7.78300723e+01
254.250000,-1.09241088e+02,-7.78257276e+01
254.255000,-1.09236749e+02,-7.78213884e+01
254.260000,-1.09232414e+02,-7.78170542e+01
254.265000,-1.09228085e+02,-7.78127247e+01
254.270000,-1.09223760e+02,-7.78083994e+01
254.275000,-1.09219438e+02,-7.78040780e+01
254.280000,-1.09215120e+02,-7.77997604e+01
254.285000,-1.09210806e+02,-7.77954463e+01
254.290000,-1.09206496e+02,-7.77911357e+01
254.295000,-1.09202188e+02,-7.77868280e+01
254.300000,-1.09197883e+02,-7.77825229e+01
254.305000,-1.09193580e+02,-7.77782198e+01
254.310000,-1.09189278e+02,-7.77739184e+01
254.315000,-1.09184978e+02,-7.77696184e+01
254.320000,-1.09180680e+02,-7.77653197e+01
254.325000,-1.09176383e+02,-7.77610230e+01
254.330000,-1.09172089e+02,-7.77567292e+01
254.335000,-1.09167799e+02,-7.77524398e+01
254.340000,-1.09163516e+02,-7.77481563e+01
254.345000,-1.09159240e+02,-7.77438804e+01
254.350000,-1.09154974e+02,-7.77396139e+01
254.355000,-1.09150718e+02,-7.77353582e+01
254.360000,-1.09146474e+02,-7.77311145e+01
254.365000,-1.09142244e+02,-7.77268841e+01
254.370000,-1.09138027e+02,-7.77226680e+01
254.375000,-1.09133826e+02,-7.77184668e+01
254.380000,-1.09129641e+02,-7.77142812e+01
254.385000,-1.09125471e+02,-7.77101115e+01
254.390000,-1.09121317e+02,-7.77059581e+01
254.395000,-1.09117180e+02,-7.77018207e+01
254.400000,-1.09113058e+02,-7.76976990e+01
254.405000,-1.09108951e+02,-7.76935921e+01
254.410000,-1.09104858e+02,-7.76894989e+01
254.415000,-1.09100777e+02,-7.76854184e+01
254.420000,-1.09096708e+02,-7.76813491e+01
254.425000,-1.09092649e+02,-7.76772897e+01
254.430000,-1.09088598e+02,-7.76732390e+01
254.435000,-1.09084555e+02,-7.76691959e+01
254.440000,-1.09080519e+02,-7.76651596e+01
254.445000,-1.09076489e+02,-7.76611296e+01
254.450000,-1.09072464e+02,-7.76571056e+01
254.455000,-1.09068446e+02,-7.76530874e+01
254.460000,-1.09064434e+02,-7.76490751e+01
254.465000,-1.09060428e+02,-7.76450687e+01
254.470000,-1.09056427e+02,-7.76410684e+01
254.475000,-1.09052433e+02,-7.76370742e+01
254.480000,-1.09048445e+02,-7.76330861e+01
254.485000,-1.09044463e+02,-7.76291041e+01
254.490000,-1.09040487e+02,-7.76251282e+01
254.495000,-1.09036517e+02,-7.76211584e+01
254.500000,-1.09032554e+02,-7.76171950e+01
254.505000,-1.09028597e+02,-7.76132384e+01
254.510000,-1.09024647e+02,-7.76092887e+01
254.515000,-1.09020705e+02,-7.76053464e+01
254.520000,-1.09016770e+02,-7.76014116e+01
254.525000,-1.09012843e+02,-7.75974843e+01
254.530000,-1.09008923e+02,-7.75935644e+01
254.535000,-1.09005010e+02,-7.75896520e+01
254.540000,-1.09001105e+02,-7.75857472e+01
254.545000,-1.08997208e+02,-7.75818498e+01
254.550000,-1.08993318e+02,-7.75779602e+01
254.555000,-1.08989437e+02,-7.75740784e+01
254.560000,-1.08985563e+02,-7.75702045e+01
254.565000,-1.08981697e+02,-7.75663389e+01
254.570000,-1.08977840e+02,-7.75624815e+01
254.575000,-1.08973990e+02,-7.75586323e+01
254.580000,-1.08970149e+02,-7.75547911e+01
254.585000,-1.08966316e+02,-7.75509576e+01
254.590000,-1.08962490e+02,-7.75471317e+01
254.595000,-1.08958671e+02,-7.75433129e+01
254.600000,-1.08954859e+02,-7.75395010e+01
254.605000,-1.08951053e+02,-7.75356954e+01
254.610000,-1.08947254e+02,-7.75318961e+01
254.615000,-1.08943461e+02,-7.75281027e+01
254.620000,-1.08939673e+02,-7.75243152e+01
254.625000,-1.08935891e+02,-7.75205334e+01
254.630000,-1.08932115e+02,-7.75167571e+01
254.635000,-1.08928343e+02,-7.75129858e+01
254.640000,-1.08924577e+02,-7.75092189e+01
254.645000,-1.08920813e+02,-7.75054556e+01
254.650000,-1.08917053e+02,-7.75016953e+01
254.655000,-1.08913295e+02,-7.74979371e+01
254.660000,-1.08909538e+02,-7.74941806e+01
254.665000,-1.08905783e+02,-7.74904255e+01
254.670000,-1.08902029e+02,-7.74866717e+01
254.675000,-1.08898276e+02,-7.74829190e+01
254.680000,-1.08894525e+02,-7.74791675e+01
254.685000,-1.08890774e+02,-7.74754169e+01
254.690000,-1.08887025e+02,-7.74716673e+01
254.695000,-1.08883276e+02,-7.74679186e+01
254.700000,-1.08879528e+02,-7.74641709e+01
254.705000,-1.08875782e+02,-7.74604243e+01
254.710000,-1.08872036e+02,-7.74566788e+01
254.715000,-1.08868292e+02,-7.74529349e+01
254.720000,-1.08864550e+02,-7.74491931e+01
254.725000,-1.08860811e+02,-7.74454538e+01
254.730000,-1.08857075e+02,-7.74417177e+01
254.735000,-1.08853343e+02,-7.74379855e+01
254.740000,-1.08849615e+02,-7.74342579e+01
254.745000,-1.08845892e+02,-7.74305354e+01
254.750000,-1.08842175e+02,-7.74268185e+01
254.755000,-1.08838464e+02,-7.74231075e+01
254.760000,-1.08834760e+02,-7.74194027e+01
254.765000,-1.08831061e+02,-7.74157040e+01
254.770000,-1.08827368e+02,-7.74120113e+01
254.775000,-1.08823681e+02,-7.74083244e+01
254.780000,-1.08819999e+02,-7.74046426e+01
254.785000,-1.08816322e+02,-7.74009657e+01
254.790000,-1.08812650e+02,-7.73972928e+01
254.795000,-1.08808980e+02,-7.73936237e+01
254.800000,-1.08805314e+02,-7.73899575e+01
254.805000,-1.08801651e+02,-7.73862940e+01
254.810000,-1.08797989e+02,-7.73826326e+01
254.815000,-1.08794330e+02,-7.73789733e+01
254.820000,-1.08790672e+02,-7.73753159e+01
254.825000,-1.08787017e+02,-7.73716602e+01
254.830000,-1.08783363e+02,-7.73680062e+01
254.835000,-1.08779710e+02,-7.73643536e+01
254.840000,-1.08776059e+02,-7.73607026e+01
254.845000,-1.08772410e+02,-7.73570532e+01
254.850000,-1.08768762e+02,-7.73534058e+01
254.855000,-1.08765117e+02,-7.73497608e+01
254.860000,-1.08761475e+02,-7.73461185e+01
254.865000,-1.08757836e+02,-7.73424796e+01
254.870000,-1.08754201e+02,-7.73388445e+01
254.875000,-1.08750570e+02,-7.73352138e+01
254.880000,-1.08746944e+02,-7.73315878e+01
254.885000,-1.08743323e+02,-7.73279669e+01
254.890000,-1.08739707e+02,-7.73243511e+01
254.895000,-1.08736096e+02,-7.73207403e+01
254.900000,-1.08732490e+02,-7.73171342e+01
254.905000,-1.08728889e+02,-7.73135325e+01
254.910000,-1.08725291e+02,-7.73099350e+01
254.915000,-1.08721697e+02,-7.73063410e+01
254.920000,-1.08718106e+02,-7.73027503e+01
254.925000,-1.08714518e+02,-7.72991623e+01
254.930000,-1.08710934e+02,-7.72955780e+01
254.935000,-1.08707352e+02,-7.72919964e+01
254.940000,-1.08703773e+02,-7.72884171e+01
254.945000,-1.08700196e+02,-7.72848398e+01
254.950000,-1.08696620e+02,-7.72812645e+01
254.955000,-1.08693048e+02,-7.72776925e+01
254.960000,-1.08689482e+02,-7.72741262e+01
254.965000,-1.08685925e+02,-7.72705694e+01
254.970000,-1.08682382e+02,-7.72670262e+01
254.975000,-1.08678856e+02,-7.72635004e+01
254.980000,-1.08675350e+02,-7.72599948e+01
254.985000,-1.08671867e+02,-7.72565118e+01
254.990000,-1.08668408e+02,-7.72530527e+01
254.995000,-1.08664974e+02,-7.72496185e+01
255.000000,-1.08661565e+02,-7.72462096e+01
255.005000,-1.08658181e+02,-7.72428259e+01
255.010000,-1.08654822e+02,-7.72394670e+01
255.015000,-1.08651488e+02,-7.72361324e+01
255.020000,-1.08648176e+02,-7.72328211e+01
255.025000,-1.08644888e+02,-7.72295325e+01
255.030000,-1.08641621e+02,-7.72262656e+01
255.035000,-1.08638375e+02,-7.72230197e+01
255.040000,-1.08635149e+02,-7.72197938e+01
255.045000,-1.08631942e+02,-7.72165868e+01
255.050000,-1.08628753e+02,-7.72133977e+01
255.055000,-1.08625580e+02,-7.72102252e+01
255.060000,-1.08622423e+02,-7.72070675e+01
255.065000,-1.08619278e+02,-7.72039231e+01
255.070000,-1.08616145e+02,-7.72007902e+01
255.075000,-1.08613022e+02,-7.71976671e+01
255.080000,-1.08609907e+02,-7.71945524e+01
255.085000,-1.08606800e+02,-7.71914447e+01
255.090000,-1.08603698e+02,-7.71883430e+01
255.095000,-1.08600601e+02,-7.71852463e+01
255.100000,-1.08597508e+02,-7.71821535e+01
255.105000,-1.08594419e+02,-7.71790638e+01
255.110000,-1.08591331e+02,-7.71759765e+01
255.115000,-1.08588246e+02,-7.71728909e+01
255.120000,-1.08585161e+02,-7.71698065e+01
255.125000,-1.08582078e+02,-7.71667227e+01
255.130000,-1.08578994e+02,-7.71636391e+01
255.135000,-1.08575910e+02,-7.71605553e+01
255.140000,-1.08572826e+02,-7.71574709e+01
255.145000,-1.08569740e+02,-7.71543856e+01
255.150000,-1.08566654e+02,-7.71512990e+01
255.155000,-1.08563565e+02,-7.71482108e+01
255.160000,-1.08560475e+02,-7.71451208e+01
255.165000,-1.08557384e+02,-7.71420291e+01
255.170000,-1.08554291e+02,-7.71389362e+01
255.175000,-1.08551197e+02,-7.71358423e+01
255.180000,-1.08548103e+02,-7.71327481e+01
255.185000,-1.08545009e+02,-7.71296541e+01
255.190000,-1.08541915e+02,-7.71265607e+01
255.195000,-1.08538823e+02,-7.71234681e+01
255.200000,-1.08535731e+02,-7.71203766e+01
255.205000,-1.08532641e+02,-7.71172863e+01
255.210000,-1.08529552e+02,-7.71141976e+01
255.215000,-1.08526465e+02,-7.71111105e+01
255.220000,-1.08523380e+02,-7.71080254e+01
255.225000,-1.08520297e+02,-7.71049424e+01
255.230000,-1.08517216e+02,-7.71018615e+01
255.235000,-1.08514137e+02,-7.70987824e+01
255.240000,-1.08511059e+02,-7.70957050e+01
