time,n_pairs,n_saturated
287.710000,318,98
287.715000,316,96
287.720000,313,93
287.725000,323,102
287.730000,314,93
287.735000,317,96
287.740000,322,101
287.745000,316,95
287.750000,313,91
287.755000,316,94
287.760000,318,96
287.765000,323,101
287.770000,318,96
287.775000,313,90
287.780000,317,94
287.785000,321,98
287.790000,320,97
287.795000,316,93
287.800000,317,94
287.805000,320,100
287.810000,316,96
287.815000,316,96
287.820000,314,94
287.825000,317,97
287.830000,313,93
287.835000,311,91
287.840000,320,100
287.845000,314,94
287.850000,310,89
287.855000,314,93
287.860000,315,94
287.865000,317,96
287.870000,311,90
287.875000,310,89
287.880000,316,94
287.885000,320,99
287.890000,317,96
287.895000,311,90
287.900000,313,92
287.905000,316,95
287.910000,313,92
287.915000,316,95
287.920000,316,95
287.925000,316,95
287.930000,314,92
287.935000,317,95
287.940000,315,93
287.945000,319,97
287.950000,317,95
287.955000,312,91
287.960000,313,92
287.965000,320,100
287.970000,312,92
287.975000,311,90
287.980000,319,98
287.985000,315,94
287.990000,317,97
287.995000,315,94
288.000000,311,90
288.005000,319,98
288.010000,320,99
288.015000,313,92
288.020000,313,92
288.025000,317,96
288.030000,315,94
288.035000,321,100
288.040000,319,98
288.045000,313,92
288.050000,313,92
288.055000,318,97
288.060000,315,94
288.065000,322,101
288.070000,317,96
288.075000,311,91
288.080000,315,95
288.085000,318,98
288.090000,318,97
288.095000,318,97
288.100000,316,95
288.105000,314,94
288.110000,315,95
288.115000,316,96
288.120000,316,96
288.125000,317,97
288.130000,316,96
288.135000,312,92
288.140000,315,95
288.145000,314,94
288.150000,314,94
288.155000,317,97
288.160000,317,97
288.165000,314,93
288.170000,312,91
288.175000,313,92
288.180000,315,94
288.185000,318,98
288.190000,316,96
288.195000,311,91
288.200000,314,94
288.205000,314,94
288.210000,313,93
288.215000,317,97
288.220000,315,95
288.225000,312,92
288.230000,312,92
288.235000,315,95
288.240000,317,97
288.245000,314,94
288.250000,314,94
288.255000,309,90
288.260000,316,97
288.265000,314,95
288.270000,313,94
288.275000,310,91
288.280000,311,92
288.285000,314,95
288.290000,312,93
288.295000,310,92
288.300000,312,94
288.305000,311,93
288.310000,312,94
288.315000,309,92
288.320000,309,92
288.325000,308,91
288.330000,309,92
288.335000,310,93
288.340000,310,92
288.345000,308,90
288.350000,308,90
288.355000,305,87
288.360000,310,92
288.365000,309,91
288.370000,310,92
288.375000,307,89
288.380000,309,91
288.385000,308,90
288.390000,310,92
288.395000,310,92
288.400000,310,92
288.405000,309,91
288.410000,309,91
288.415000,309,91
288.420000,308,90
288.425000,309,91
288.430000,310,92
288.435000,310,92
288.440000,311,93
288.445000,309,91
288.450000,306,88
288.455000,309,91
288.460000,312,94
288.465000,310,92
288.470000,310,92
288.475000,305,88
288.480000,307,90
288.485000,308,91
288.490000,311,94
288.495000,309,92
288.500000,307,90
288.505000,310,93
288.510000,308,91
288.515000,308,91
288.520000,310,93
288.525000,305,88
288.530000,309,92
288.535000,307,90
288.540000,311,94
288.545000,309,92
288.550000,308,91
288.555000,306,89
288.560000,307,90
288.565000,310,93
288.570000,307,90
288.575000,309,92
288.580000,311,94
288.585000,307,90
288.590000,308,90
288.595000,308,90
288.600000,308,90
288.605000,310,92
288.610000,312,94
288.615000,310,92
288.620000,310,92
288.625000,306,89
288.630000,308,91
288.635000,312,95
288.640000,311,94
288.645000,309,92
288.650000,311,94
288.655000,312,95
288.660000,307,90
288.665000,311,94
288.670000,314,96
288.675000,309,91
288.680000,314,96
288.685000,312,94
288.690000,309,91
288.695000,311,94
288.700000,313,96
288.705000,309,92
288.710000,310,93
288.715000,313,95
288.720000,313,95
288.725000,309,91
288.730000,309,91
288.735000,310,92
288.740000,312,94
288.745000,310,92
288.750000,310,92
288.755000,314,96
288.760000,313,95
288.765000,307,89
288.770000,309,91
288.775000,312,94
288.780000,310,92
288.785000,312,94
288.790000,313,95
288.795000,311,93
288.800000,311,93
288.805000,308,91
288.810000,308,91
288.815000,312,95
288.820000,314,96
288.825000,308,90
288.830000,312,95
288.835000,314,96
288.840000,310,91
288.845000,312,93
288.850000,313,94
288.855000,314,95
288.860000,313,94
288.865000,311,92
288.870000,310,91
288.875000,315,96
288.880000,313,94
288.885000,309,90
288.890000,313,94
288.895000,315,96
288.900000,310,92
288.905000,313,95
288.910000,312,94
288.915000,311,93
288.920000,311,93
288.925000,310,92
288.930000,309,91
288.935000,315,97
288.940000,313,95
288.945000,308,90
288.950000,313,94
288.955000,312,92
288.960000,311,91
288.965000,315,95
288.970000,315,95
288.975000,312,92
288.980000,316,96
288.985000,310,90
288.990000,308,88
288.995000,320,100
289.000000,315,95
289.005000,309,89
289.010000,313,93
289.015000,314,94
289.020000,309,89
289.025000,312,92
289.030000,317,97
289.035000,315,95
289.040000,312,92
289.045000,310,91
289.050000,308,89
289.055000,314,94
289.060000,314,94
289.065000,311,91
289.070000,311,91
289.075000,314,94
289.080000,309,89
289.085000,311,91
289.090000,316,96
289.095000,311,91
289.100000,311,91
289.105000,312,92
289.110000,308,88
289.115000,315,95
289.120000,314,94
289.125000,311,90
289.130000,310,89
289.135000,313,92
289.140000,308,87
289.145000,312,91
289.150000,310,90
289.155000,312,92
289.160000,307,87
289.165000,310,90
289.170000,308,88
289.175000,313,93
289.180000,313,92
289.185000,307,86
289.190000,310,89
289.195000,313,92
289.200000,307,86
289.205000,311,89
289.210000,316,94
289.215000,311,89
289.220000,312,90
289.225000,315,93
289.230000,308,86
289.235000,311,89
289.240000,314,92
289.245000,310,88
289.250000,312,90
289.255000,314,92
289.260000,306,84
289.265000,311,89
289.270000,313,91
289.275000,312,90
289.280000,312,90
289.285000,313,91
289.290000,307,85
289.295000,311,89
289.300000,315,93
289.305000,310,89
289.310000,310,89
289.315000,313,92
289.320000,309,88
289.325000,315,94
289.330000,312,91
289.335000,308,88
289.340000,311,91
289.345000,313,93
289.350000,311,91
289.355000,315,95
289.360000,311,93
289.365000,310,92
289.370000,310,92
289.375000,314,96
289.380000,308,90
289.385000,313,95
289.390000,313,95
289.395000,308,90
289.400000,310,93
289.405000,311,94
289.410000,308,91
289.415000,313,95
289.420000,313,95
289.425000,313,95
289.430000,310,92
289.435000,310,93
289.440000,309,92
289.445000,312,95
289.450000,316,99
289.455000,309,92
289.460000,310,93
289.465000,311,94
289.470000,307,92
289.475000,312,97
289.480000,309,95
289.485000,303,90
289.490000,311,98
289.495000,308,95
289.500000,304,91
289.505000,309,96
289.510000,309,96
289.515000,303,90
289.520000,311,98
289.525000,311,98
289.530000,305,92
289.535000,306,93
289.540000,311,98
289.545000,305,92
289.550000,312,98
289.555000,309,95
289.560000,304,90
289.565000,308,94
289.570000,315,101
289.575000,305,91
289.580000,307,93
289.585000,308,94
289.590000,306,92
289.595000,310,97
289.600000,314,101
289.605000,307,94
289.610000,308,95
289.615000,310,97
289.620000,309,96
289.625000,313,100
289.630000,313,99
289.635000,310,96
289.640000,309,95
289.645000,313,99
289.650000,310,97
289.655000,308,95
289.660000,309,96
289.665000,308,95
289.670000,313,100
289.675000,312,99
289.680000,307,94
289.685000,308,95
289.690000,311,98
289.695000,310,97
289.700000,312,99
289.705000,311,98
289.710000,307,95
289.715000,309,97
289.720000,312,100
289.725000,309,97
289.730000,310,98
289.735000,310,98
289.740000,308,96
289.745000,311,99
289.750000,314,102
289.755000,307,95
289.760000,307,95
289.765000,311,99
289.770000,312,100
289.775000,313,101
289.780000,311,99
289.785000,305,92
289.790000,309,96
289.795000,313,100
289.800000,311,98
289.805000,310,98
289.810000,310,98
289.815000,306,94
289.820000,309,97
289.825000,311,99
289.830000,308,96
289.835000,312,100
289.840000,307,95
289.845000,308,96
289.850000,309,97
289.855000,311,100
289.860000,304,93
289.865000,307,96
289.870000,312,101
289.875000,306,96
289.880000,308,98
289.885000,305,95
289.890000,305,95
289.895000,310,100
289.900000,309,100
289.905000,307,98
289.910000,303,94
289.915000,309,100
289.920000,307,98
289.925000,307,98
289.930000,307,98
289.935000,304,95
289.940000,306,97
289.945000,309,100
289.950000,307,98
289.955000,309,100
289.960000,303,94
289.965000,302,93
289.970000,308,99
289.975000,312,103
289.980000,305,96
289.985000,303,95
289.990000,307,98
289.995000,307,98
290.000000,305,96
290.005000,305,96
290.010000,306,97
290.015000,309,100
290.020000,308,99
290.025000,306,96
290.030000,308,98
290.035000,307,97
290.040000,305,95
290.045000,311,101
290.050000,309,99
290.055000,311,101
290.060000,302,92
290.065000,305,94
290.070000,309,98
290.075000,313,102
290.080000,313,102
290.085000,303,92
290.090000,307,96
290.095000,310,99
290.100000,307,96
290.105000,311,99
290.110000,309,97
290.115000,309,97
290.120000,310,98
290.125000,309,97
290.130000,310,98
290.135000,308,96
290.140000,310,98
290.145000,310,98
290.150000,311,99
290.155000,311,99
290.160000,306,94
290.165000,306,94
290.170000,311,99
290.175000,307,95
290.180000,308,96
290.185000,306,94
290.190000,308,96
290.195000,312,100
290.200000,310,99
290.205000,305,94
290.210000,306,95
290.215000,311,101
290.220000,311,101
290.225000,307,97
290.230000,313,103
290.235000,307,97
290.240000,305,95
290.245000,308,98
290.250000,311,101
290.255000,312,102
290.260000,306,97
290.265000,303,95
290.270000,308,100
290.275000,308,100
290.280000,305,97
290.285000,307,99
290.290000,309,101
290.295000,308,100
290.300000,305,97
290.305000,306,98
290.310000,305,97
290.315000,309,101
290.320000,309,101
290.325000,307,99
290.330000,309,101
290.335000,305,97
290.340000,304,96
290.345000,308,100
290.350000,310,102
290.355000,308,100
290.360000,304,96
290.365000,308,100
290.370000,307,99
290.375000,307,99
290.380000,308,100
290.385000,303,94
290.390000,309,100
290.395000,310,101
290.400000,306,97
290.405000,310,101
290.410000,306,96
290.415000,306,96
290.420000,308,98
290.425000,307,97
290.430000,309,99
290.435000,309,99
290.440000,308,98
290.445000,306,96
290.450000,309,99
290.455000,308,98
290.460000,304,94
290.465000,307,97
290.470000,312,102
290.475000,309,99
290.480000,307,97
290.485000,305,95
290.490000,306,96
290.495000,313,103
290.500000,306,97
290.505000,304,95
290.510000,308,99
290.515000,310,102
290.520000,305,96
290.525000,307,98
290.530000,311,101
290.535000,306,96
290.540000,307,97
290.545000,309,99
290.550000,307,98
290.555000,311,102
290.560000,306,97
290.565000,305,96
290.570000,309,100
290.575000,311,102
290.580000,306,97
290.585000,305,96
290.590000,310,101
290.595000,309,100
290.600000,307,98
290.605000,309,99
290.610000,307,97
290.615000,312,102
290.620000,307,98
290.625000,306,97
290.630000,311,102
290.635000,310,101
290.640000,305,96
290.645000,309,100
290.650000,311,102
290.655000,310,101
290.660000,304,95
290.665000,306,97
290.670000,311,102
290.675000,314,105
290.680000,308,99
290.685000,305,96
290.690000,309,100
290.695000,310,101
290.700000,308,99
290.705000,310,102
290.710000,309,101
290.715000,310,102
290.720000,310,103
290.725000,306,99
290.730000,307,100
290.735000,308,101
290.740000,309,102
290.745000,308,100
290.750000,310,102
290.755000,309,101
290.760000,307,99
290.765000,310,102
290.770000,311,103
290.775000,310,102
290.780000,309,101
290.785000,306,99
290.790000,311,103
290.795000,309,101
290.800000,308,100
290.805000,307,100
290.810000,306,99
290.815000,309,102
290.820000,309,102
290.825000,308,101
290.830000,310,103
290.835000,306,99
290.840000,307,98
290.845000,310,101
290.850000,311,102
290.855000,309,100
290.860000,308,99
290.865000,309,100
290.870000,311,102
290.875000,309,100
290.880000,309,100
290.885000,307,98
290.890000,310,101
290.895000,315,106
290.900000,308,99
290.905000,307,98
290.910000,308,99
290.915000,310,101
290.920000,310,102
290.925000,307,99
290.930000,313,105
290.935000,307,99
290.940000,304,96
290.945000,310,102
290.950000,309,101
290.955000,309,101
290.960000,306,99
290.965000,308,101
290.970000,308,101
290.975000,308,101
290.980000,305,98
290.985000,304,98
290.990000,309,103
290.995000,308,102
291.000000,309,103
291.005000,305,99
291.010000,303,97
291.015000,306,100
291.020000,308,102
291.025000,307,100
291.030000,305,98
291.035000,307,100
291.040000,309,102
291.045000,305,98
291.050000,306,100
291.055000,306,100
291.060000,303,97
291.065000,303,97
291.070000,309,104
291.075000,307,102
291.080000,303,98
291.085000,305,100
291.090000,306,101
291.095000,305,100
291.100000,309,106
291.105000,305,102
291.110000,300,97
291.115000,302,99
291.120000,301,98
291.125000,304,101
291.130000,307,104
291.135000,302,99
291.140000,301,98
291.145000,303,99
291.150000,303,99
291.155000,306,102
291.160000,303,98
291.165000,303,98
291.170000,301,96
291.175000,308,103
291.180000,303,97
291.185000,302,96
291.190000,306,99
291.195000,306,99
291.200000,305,98
291.205000,305,98
291.210000,303,96
291.215000,305,98
291.220000,304,97
291.225000,304,97
291.230000,308,101
291.235000,305,98
291.240000,303,95
291.245000,307,99
291.250000,309,100
291.255000,306,97
291.260000,304,95
291.265000,309,100
291.270000,306,97
291.275000,310,101
291.280000,311,102
291.285000,304,95
291.290000,306,97
291.295000,306,97
291.300000,311,102
291.305000,311,102
291.310000,308,99
291.315000,307,98
291.320000,304,95
291.325000,306,97
291.330000,307,98
291.335000,307,98
291.340000,309,100
291.345000,305,96
291.350000,308,99
291.355000,306,97
291.360000,304,96
291.365000,303,95
291.370000,306,98
291.375000,308,101
291.380000,305,98
291.385000,303,97
291.390000,302,96
291.395000,303,97
291.400000,305,99
291.405000,305,100
291.410000,303,98
291.415000,303,98
291.420000,303,98
291.425000,306,101
291.430000,305,100
291.435000,302,96
291.440000,302,99
291.445000,300,96
291.450000,304,100
291.455000,306,102
291.460000,303,99
291.465000,300,96
291.470000,299,95
291.475000,307,103
291.480000,305,101
291.485000,302,98
291.490000,302,98
291.495000,301,97
291.500000,302,98
291.505000,303,99
291.510000,306,102
291.515000,306,102
291.520000,301,97
291.525000,303,99
291.530000,306,102
291.535000,303,98
291.540000,306,101
291.545000,302,97
291.550000,308,104
291.555000,305,101
291.560000,305,101
291.565000,304,100
291.570000,307,103
291.575000,304,100
291.580000,307,103
291.585000,307,103
291.590000,307,103
291.595000,307,103
291.600000,304,100
291.605000,303,99
291.610000,306,102
291.615000,306,102
291.620000,308,104
291.625000,305,101
291.630000,310,106
291.635000,302,98
291.640000,300,97
291.645000,305,102
291.650000,310,107
291.655000,307,104
291.660000,303,100
291.665000,301,98
291.670000,307,104
291.675000,307,104
291.680000,304,101
291.685000,302,99
291.690000,307,104
291.695000,305,102
291.700000,307,104
291.705000,304,101
291.710000,303,100
291.715000,301,98
291.720000,305,102
291.725000,307,104
291.730000,307,104
291.735000,306,103
291.740000,300,97
291.745000,301,98
291.750000,310,105
291.755000,311,106
291.760000,306,101
291.765000,303,98
291.770000,309,104
291.775000,310,105
291.780000,308,103
291.785000,303,98
291.790000,305,100
291.795000,310,105
291.800000,307,102
291.805000,309,104
291.810000,308,103
291.815000,306,101
291.820000,304,99
291.825000,308,102
291.830000,314,107
291.835000,309,102
291.840000,305,99
291.845000,304,98
291.850000,305,99
291.855000,312,105
291.860000,308,101
291.865000,310,104
291.870000,309,103
291.875000,309,103
291.880000,310,104
291.885000,307,101
291.890000,310,105
291.895000,310,105
291.900000,309,104
291.905000,311,106
291.910000,313,108
291.915000,307,102
291.920000,308,103
291.925000,308,103
291.930000,311,106
291.935000,313,108
291.940000,307,103
291.945000,308,104
291.950000,308,104
291.955000,310,106
291.960000,308,104
291.965000,306,102
291.970000,311,107
291.975000,309,105
291.980000,311,106
291.985000,311,106
291.990000,305,100
291.995000,308,103
292.000000,310,105
292.005000,310,105
292.010000,313,108
292.015000,309,104
292.020000,307,102
292.025000,309,104
292.030000,310,105
292.035000,310,106
292.040000,307,103
292.045000,309,105
292.050000,311,107
292.055000,307,103
292.060000,310,107
292.065000,305,102
292.070000,312,109
292.075000,313,110
292.080000,310,107
292.085000,312,109
292.090000,306,104
292.095000,307,106
292.100000,309,108
292.105000,308,108
292.110000,312,112
292.115000,310,109
292.120000,309,108
292.125000,307,106
292.130000,309,108
292.135000,311,110
292.140000,306,105
292.145000,309,109
292.150000,312,112
292.155000,309,109
292.160000,312,112
292.165000,304,105
292.170000,306,108
292.175000,308,109
292.180000,308,109
292.185000,311,112
292.190000,307,109
292.195000,306,108
292.200000,307,109
292.205000,306,108
292.210000,308,110
292.215000,306,107
292.220000,309,110
292.225000,308,109
292.230000,307,109
292.235000,309,111
292.240000,305,107
292.245000,305,108
292.250000,309,112
292.255000,307,110
292.260000,310,112
292.265000,304,106
292.270000,306,108
292.275000,308,110
292.280000,309,111
292.285000,310,112
292.290000,306,108
292.295000,307,109
292.300000,308,110
292.305000,306,108
292.310000,311,113
292.315000,306,108
292.320000,308,110
292.325000,308,110
292.330000,307,109
292.335000,307,109
292.340000,306,108
292.345000,306,108
292.350000,307,110
292.355000,308,111
292.360000,309,112
292.365000,304,107
292.370000,308,111
292.375000,307,110
292.380000,306,109
292.385000,308,111
292.390000,305,108
292.395000,308,111
292.400000,308,111
292.405000,305,108
292.410000,308,111
292.415000,305,108
292.420000,307,110
292.425000,307,110
292.430000,308,111
292.435000,307,110
292.440000,305,107
292.445000,305,107
292.450000,309,111
292.455000,307,108
292.460000,311,112
292.465000,302,104
292.470000,303,106
292.475000,305,108
292.480000,305,108
292.485000,306,109
292.490000,304,108
292.495000,303,107
292.500000,304,108
292.505000,304,108
292.510000,305,109
292.515000,301,105
292.520000,308,112
292.525000,303,107
292.530000,305,109
292.535000,307,112
292.540000,302,107
292.545000,302,107
292.550000,306,111
292.555000,307,112
292.560000,304,109
292.565000,302,107
292.570000,304,109
292.575000,304,109
292.580000,308,113
292.585000,303,108
292.590000,302,107
292.595000,305,109
292.600000,307,112
292.605000,304,109
292.610000,306,111
292.615000,301,106
292.620000,303,108
292.625000,308,113
292.630000,305,110
292.635000,306,111
292.640000,306,111
292.645000,303,108
292.650000,305,111
292.655000,305,111
292.660000,306,113
292.665000,299,106
292.670000,307,114
292.675000,303,110
292.680000,303,110
292.685000,304,111
292.690000,300,107
292.695000,305,112
292.700000,306,113
292.705000,304,111
292.710000,303,110
292.715000,299,107
292.720000,303,111
292.725000,302,110
292.730000,305,113
292.735000,302,109
292.740000,302,109
292.745000,301,108
292.750000,303,110
292.755000,302,109
292.760000,303,110
292.765000,301,108
292.770000,302,109
292.775000,303,110
292.780000,303,110
292.785000,303,109
292.790000,302,108
292.795000,301,107
292.800000,304,110
292.805000,303,109
292.810000,304,110
292.815000,300,106
292.820000,302,108
292.825000,301,107
292.830000,301,107
292.835000,303,109
292.840000,300,106
292.845000,302,108
292.850000,305,111
292.855000,302,108
292.860000,302,108
292.865000,299,105
292.870000,303,109
292.875000,301,107
292.880000,304,110
292.885000,299,105
292.890000,297,103
292.895000,299,105
292.900000,300,107
292.905000,302,109
292.910000,301,108
292.915000,298,105
292.920000,298,105
292.925000,299,106
292.930000,298,106
292.935000,298,106
292.940000,299,107
292.945000,296,104
292.950000,301,109
292.955000,297,105
292.960000,297,106
292.965000,293,101
292.970000,298,107
292.975000,298,107
292.980000,294,103
292.985000,297,105
292.990000,294,102
292.995000,295,103
293.000000,300,108
293.005000,296,103
293.010000,300,106
293.015000,296,102
293.020000,300,107
293.025000,300,107
293.030000,299,106
293.035000,297,104
293.040000,296,103
293.045000,301,107
293.050000,299,105
293.055000,300,107
293.060000,300,107
293.065000,294,101
293.070000,297,104
293.075000,299,106
293.080000,300,107
293.085000,299,106
293.090000,298,106
293.095000,296,104
293.100000,294,103
293.105000,294,103
293.110000,300,109
293.115000,295,104
293.120000,296,105
293.125000,297,106
293.130000,296,105
293.135000,295,103
293.140000,292,100
293.145000,296,104
293.150000,301,109
293.155000,294,102
293.160000,298,106
293.165000,293,101
293.170000,296,104
293.175000,296,104
293.180000,296,104
293.185000,298,105
293.190000,292,99
293.195000,295,102
293.200000,296,103
293.205000,293,100
293.210000,299,105
293.215000,293,99
293.220000,296,101
293.225000,295,100
293.230000,299,104
293.235000,298,103
293.240000,295,100
293.245000,295,100
293.250000,297,102
293.255000,295,100
293.260000,297,102
293.265000,294,99
293.270000,299,104
293.275000,293,98
293.280000,293,98
293.285000,298,103
293.290000,299,104
293.295000,294,100
293.300000,298,104
293.305000,295,101
293.310000,295,101
293.315000,294,99
293.320000,298,103
293.325000,298,103
293.330000,299,104
293.335000,298,103
293.340000,293,98
293.345000,296,101
293.350000,297,102
293.355000,297,101
293.360000,299,103
293.365000,294,98
293.370000,298,102
293.375000,296,100
293.380000,297,102
293.385000,295,101
293.390000,294,100
293.395000,293,99
293.400000,293,99
293.405000,297,103
293.410000,298,105
293.415000,291,98
293.420000,294,101
293.425000,292,99
293.430000,294,101
293.435000,293,99
293.440000,294,100
293.445000,300,104
293.450000,298,102
293.455000,295,100
293.460000,294,99
293.465000,293,98
293.470000,296,101
293.475000,299,102
293.480000,301,104
293.485000,297,100
293.490000,293,96
293.495000,295,98
293.500000,298,101
293.505000,300,102
293.510000,301,103
293.515000,297,99
293.520000,296,98
293.525000,295,97
293.530000,299,101
293.535000,299,101
293.540000,297,99
293.545000,300,102
293.550000,298,100
293.555000,295,97
293.560000,298,100
293.565000,298,100
293.570000,300,102
293.575000,296,99
293.580000,296,99
293.585000,298,102
293.590000,294,97
293.595000,298,101
293.600000,299,102
293.605000,298,101
293.610000,294,96
293.615000,295,97
293.620000,301,103
293.625000,299,101
293.630000,299,101
293.635000,296,97
293.640000,293,95
293.645000,297,99
293.650000,297,99
293.655000,300,102
293.660000,297,98
293.665000,296,97
293.670000,294,95
293.675000,293,94
293.680000,298,99
293.685000,302,103
293.690000,299,99
293.695000,297,97
293.700000,294,94
293.705000,296,97
293.710000,298,99
293.715000,295,96
293.720000,300,101
293.725000,297,99
293.730000,294,96
293.735000,293,96
293.740000,294,97
293.745000,300,103
293.750000,295,99
293.755000,297,101
293.760000,295,99
293.765000,294,98
293.770000,297,100
293.775000,295,98
293.780000,299,102
293.785000,298,101
293.790000,295,98
293.795000,296,99
293.800000,295,98
293.805000,300,104
293.810000,298,102
293.815000,295,99
293.820000,294,98
293.825000,297,101
293.830000,300,104
293.835000,297,100
293.840000,296,99
293.845000,299,101
293.850000,294,98
293.855000,294,98
293.860000,299,103
293.865000,301,105
293.870000,298,102
293.875000,294,98
293.880000,295,99
293.885000,298,102
293.890000,296,100
293.895000,298,102
293.900000,299,103
293.905000,299,103
293.910000,295,99
293.915000,291,96
293.920000,296,101
293.925000,297,102
293.930000,301,106
293.935000,297,102
293.940000,290,95
293.945000,295,100
293.950000,294,99
293.955000,295,100
293.960000,295,100
293.965000,298,103
293.970000,296,101
293.975000,289,95
293.980000,294,100
293.985000,296,102
293.990000,296,102
293.995000,292,98
294.000000,292,98
294.005000,297,103
294.010000,295,101
294.015000,291,97
294.020000,295,101
294.025000,293,99
294.030000,294,100
294.035000,293,99
294.040000,296,102
294.045000,294,100
294.050000,296,101
294.055000,295,100
294.060000,292,97
294.065000,293,98
294.070000,299,104
294.075000,296,101
294.080000,296,101
294.085000,294,99
294.090000,294,99
294.095000,293,98
294.100000,294,99
294.105000,300,105
294.110000,300,105
294.115000,292,97
294.120000,292,97
294.125000,294,99
294.130000,298,103
294.135000,294,100
294.140000,298,104
294.145000,299,105
294.150000,294,102
294.155000,292,100
294.160000,294,102
294.165000,297,105
294.170000,298,106
294.175000,295,103
294.180000,294,102
294.185000,293,101
294.190000,296,104
294.195000,296,104
294.200000,295,103
294.205000,292,101
294.210000,297,106
294.215000,294,103
294.220000,294,103
294.225000,294,103
294.230000,295,104
294.235000,294,103
294.240000,291,100
294.245000,295,104
294.250000,298,107
294.255000,293,102
294.260000,294,103
294.265000,294,103
294.270000,296,105
294.275000,291,100
294.280000,295,104
294.285000,298,107
294.290000,295,104
294.295000,294,103
294.300000,291,99
294.305000,295,103
294.310000,295,103
294.315000,298,107
294.320000,297,106
294.325000,294,103
294.330000,292,101
294.335000,295,104
294.340000,297,105
294.345000,295,103
294.350000,296,104
294.355000,296,104
294.360000,294,102
294.365000,295,103
294.370000,295,103
294.375000,294,102
294.380000,295,103
294.385000,302,110
294.390000,293,101
294.395000,294,102
294.400000,295,103
294.405000,296,104
294.410000,296,104
294.415000,295,103
294.420000,294,102
294.425000,298,106
294.430000,293,102
294.435000,295,104
294.440000,293,102
294.445000,298,106
294.450000,291,99
294.455000,296,104
294.460000,301,109
294.465000,293,101
294.470000,294,102
294.475000,296,104
294.480000,294,102
294.485000,296,104
294.490000,295,104
294.495000,299,108
294.500000,293,102
294.505000,295,105
294.510000,294,104
294.515000,295,105
294.520000,295,105
294.525000,297,107
294.530000,298,108
294.535000,295,105
294.540000,292,103
294.545000,296,107
294.550000,293,105
294.555000,293,105
294.560000,298,109
294.565000,299,110
294.570000,290,102
294.575000,292,104
294.580000,297,108
294.585000,298,109
294.590000,294,105
294.595000,296,107
294.600000,297,108
294.605000,295,106
294.610000,294,105
294.615000,294,105
294.620000,297,108
294.625000,293,105
294.630000,293,105
294.635000,296,108
294.640000,295,107
294.645000,293,105
294.650000,291,103
294.655000,294,106
294.660000,294,106
294.665000,295,107
294.670000,295,107
294.675000,294,106
294.680000,294,106
294.685000,295,107
294.690000,293,105
294.695000,293,105
294.700000,297,108
294.705000,297,108
294.710000,298,109
294.715000,292,102
294.720000,296,106
294.725000,296,105
294.730000,296,105
294.735000,300,109
294.740000,299,108
294.745000,295,104
294.750000,295,104
294.755000,296,105
294.760000,299,107
294.765000,298,106
294.770000,299,107
294.775000,299,107
294.780000,295,103
294.785000,296,103
294.790000,298,105
294.795000,301,108
294.800000,297,104
294.805000,297,104
294.810000,298,105
294.815000,296,103
294.820000,298,105
294.825000,300,107
294.830000,299,106
294.835000,298,105
294.840000,298,105
294.845000,299,106
294.850000,299,105
294.855000,296,103
294.860000,298,106
294.865000,300,108
294.870000,296,104
294.875000,298,106
294.880000,302,110
294.885000,299,107
294.890000,295,103
294.895000,297,105
294.900000,298,106
294.905000,298,106
294.910000,299,107
294.915000,300,108
294.920000,297,105
294.925000,294,103
294.930000,297,106
294.935000,299,108
294.940000,298,107
294.945000,302,111
294.950000,297,106
294.955000,295,104
294.960000,299,108
294.965000,295,103
294.970000,298,106
294.975000,298,106
294.980000,299,107
294.985000,299,107
294.990000,292,100
294.995000,296,103
295.000000,297,104
295.005000,298,105
295.010000,300,107
295.015000,296,103
295.020000,299,106
295.025000,297,104
295.030000,295,102
295.035000,301,108
295.040000,298,105
295.045000,297,104
295.050000,297,104
295.055000,297,103
295.060000,300,106
295.065000,298,104
295.070000,300,105
295.075000,298,103
295.080000,298,102
295.085000,301,105
295.090000,299,103
295.095000,299,103
295.100000,299,103
295.105000,300,103
295.110000,302,105
295.115000,297,100
295.120000,301,104
295.125000,302,105
295.130000,299,102
295.135000,303,106
295.140000,299,102
295.145000,299,102
295.150000,299,102
295.155000,302,104
295.160000,307,110
295.165000,300,103
295.170000,298,101
295.175000,297,100
295.180000,302,105
295.185000,306,109
295.190000,302,105
295.195000,303,106
295.200000,299,102
295.205000,297,100
295.210000,303,106
295.215000,304,107
295.220000,304,106
295.225000,302,104
295.230000,302,104
295.235000,303,104
295.240000,302,103
295.245000,304,104
295.250000,305,105
295.255000,303,103
295.260000,306,105
295.265000,307,105
295.270000,307,105
295.275000,306,104
295.280000,306,104
295.285000,307,105
295.290000,305,103
295.295000,305,102
295.300000,307,104
295.305000,307,104
295.310000,306,103
295.315000,306,103
295.320000,306,103
295.325000,301,98
295.330000,303,100
295.335000,306,103
295.340000,307,104
295.345000,306,103
295.350000,302,99
295.355000,302,99
295.360000,304,101
295.365000,307,102
295.370000,309,103
295.375000,306,100
295.380000,305,99
295.385000,306,100
295.390000,305,99
295.395000,307,101
295.400000,308,102
295.405000,307,100
295.410000,306,99
295.415000,302,96
295.420000,306,100
295.425000,306,100
295.430000,304,98
295.435000,308,103
295.440000,305,100
295.445000,303,98
295.450000,301,96
295.455000,303,98
295.460000,308,103
295.465000,305,100
295.470000,307,102
295.475000,303,98
