time,T_dna,T_res
287.375000,-1.48069914e+02,-1.16654113e+02
287.380000,-1.48027128e+02,-1.16611333e+02
287.385000,-1.48034616e+02,-1.16618837e+02
287.390000,-1.48032417e+02,-1.16616617e+02
287.395000,-1.48024495e+02,-1.16608668e+02
287.400000,-1.48019601e+02,-1.16603767e+02
287.405000,-1.48014313e+02,-1.16598495e+02
287.410000,-1.48000286e+02,-1.16584485e+02
287.415000,-1.48027014e+02,-1.16611190e+02
287.420000,-1.48032659e+02,-1.16616847e+02
287.425000,-1.48030769e+02,-1.16614938e+02
287.430000,-1.48029562e+02,-1.16613735e+02
287.435000,-1.48027628e+02,-1.16611819e+02
287.440000,-1.48017319e+02,-1.16601523e+02
287.445000,-1.48012882e+02,-1.16597106e+02
287.450000,-1.48001828e+02,-1.16586058e+02
287.455000,-1.47998738e+02,-1.16582954e+02
287.460000,-1.48000373e+02,-1.16584567e+02
287.465000,-1.47996635e+02,-1.16580841e+02
287.470000,-1.47997248e+02,-1.16581415e+02
287.475000,-1.48009202e+02,-1.16593372e+02
287.480000,-1.48022335e+02,-1.16606503e+02
287.485000,-1.48028255e+02,-1.16612456e+02
287.490000,-1.48036723e+02,-1.16620890e+02
287.495000,-1.48028019e+02,-1.16612169e+02
287.500000,-1.48007428e+02,-1.16591545e+02
287.505000,-1.48021448e+02,-1.16605587e+02
287.510000,-1.48021667e+02,-1.16605797e+02
287.515000,-1.48020756e+02,-1.16604911e+02
287.520000,-1.48015222e+02,-1.16599372e+02
287.525000,-1.48016668e+02,-1.16600854e+02
287.530000,-1.48014262e+02,-1.16598431e+02
287.535000,-1.48027328e+02,-1.16611493e+02
287.540000,-1.48030367e+02,-1.16614527e+02
287.545000,-1.48029250e+02,-1.16613410e+02
287.550000,-1.48029027e+02,-1.16613188e+02
287.555000,-1.48028188e+02,-1.16612358e+02
287.560000,-1.48033279e+02,-1.16617431e+02
287.565000,-1.48049782e+02,-1.16633921e+02
287.570000,-1.48056225e+02,-1.16640400e+02
287.575000,-1.48042490e+02,-1.16626664e+02
287.580000,-1.48037532e+02,-1.16621707e+02
287.585000,-1.48038009e+02,-1.16622175e+02
287.590000,-1.48030240e+02,-1.16614413e+02
287.595000,-1.48039143e+02,-1.16623318e+02
287.600000,-1.48052176e+02,-1.16636339e+02
287.605000,-1.48045043e+02,-1.16629197e+02
287.610000,-1.48041923e+02,-1.16626085e+02
287.615000,-1.48032555e+02,-1.16616739e+02
287.620000,-1.48036251e+02,-1.16620434e+02
287.625000,-1.48044990e+02,-1.16629207e+02
287.630000,-1.48046557e+02,-1.16630771e+02
287.635000,-1.48055117e+02,-1.16639282e+02
287.640000,-1.48054932e+02,-1.16639091e+02
287.645000,-1.48048148e+02,-1.16632345e+02
287.650000,-1.48030560e+02,-1.16614724e+02
287.655000,-1.48028946e+02,-1.16613106e+02
287.660000,-1.48023720e+02,-1.16607943e+02
287.665000,-1.48023674e+02,-1.16607889e+02
287.670000,-1.48019624e+02,-1.16603827e+02
287.675000,-1.48024299e+02,-1.16608471e+02
287.680000,-1.47994449e+02,-1.16578624e+02
287.685000,-1.47990488e+02,-1.16574694e+02
287.690000,-1.47978687e+02,-1.16562878e+02
287.695000,-1.47981258e+02,-1.16565428e+02
287.700000,-1.47990260e+02,-1.16574433e+02
287.705000,-1.47994348e+02,-1.16578527e+02
287.710000,-1.47999367e+02,-1.16583535e+02
287.715000,-1.47998191e+02,-1.16582357e+02
287.720000,-1.47998446e+02,-1.16582593e+02
287.725000,-1.48003358e+02,-1.16587503e+02
287.730000,-1.48012562e+02,-1.16596732e+02
287.735000,-1.48010215e+02,-1.16594334e+02
287.740000,-1.47997665e+02,-1.16581778e+02
287.745000,-1.48019123e+02,-1.16603249e+02
287.750000,-1.48026143e+02,-1.16610264e+02
287.755000,-1.48020687e+02,-1.16604814e+02
287.760000,-1.48032100e+02,-1.16616176e+02
287.765000,-1.48021519e+02,-1.16605626e+02
287.770000,-1.48004741e+02,-1.16588879e+02
287.775000,-1.47996362e+02,-1.16580469e+02
287.780000,-1.47992744e+02,-1.16576908e+02
287.785000,-1.47989457e+02,-1.16573591e+02
287.790000,-1.47993587e+02,-1.16577729e+02
287.795000,-1.47992152e+02,-1.16576289e+02
287.800000,-1.47972830e+02,-1.16556940e+02
287.805000,-1.47980658e+02,-1.16564707e+02
287.810000,-1.47976758e+02,-1.16560818e+02
287.815000,-1.47980132e+02,-1.16564208e+02
287.820000,-1.47985242e+02,-1.16569335e+02
287.825000,-1.47983093e+02,-1.16567208e+02
287.830000,-1.47982515e+02,-1.16566648e+02
287.835000,-1.47994245e+02,-1.16578388e+02
287.840000,-1.48005269e+02,-1.16589372e+02
287.845000,-1.48013714e+02,-1.16597799e+02
287.850000,-1.48005238e+02,-1.16589376e+02
287.855000,-1.48010537e+02,-1.16594690e+02
287.860000,-1.48001239e+02,-1.16585397e+02
287.865000,-1.48004161e+02,-1.16588336e+02
287.870000,-1.48002800e+02,-1.16586978e+02
287.875000,-1.48005368e+02,-1.16589559e+02
287.880000,-1.48012584e+02,-1.16596799e+02
287.885000,-1.48014021e+02,-1.16598177e+02
287.890000,-1.48005632e+02,-1.16589807e+02
287.895000,-1.48003284e+02,-1.16587496e+02
287.900000,-1.48013741e+02,-1.16597991e+02
287.905000,-1.48009218e+02,-1.16593453e+02
287.910000,-1.48003552e+02,-1.16587798e+02
287.915000,-1.47974604e+02,-1.16558886e+02
287.920000,-1.47961799e+02,-1.16546103e+02
287.925000,-1.47964198e+02,-1.16548496e+02
287.930000,-1.47965822e+02,-1.16550109e+02
287.935000,-1.47957204e+02,-1.16541496e+02
287.940000,-1.47954329e+02,-1.16538605e+02
287.945000,-1.47942626e+02,-1.16526872e+02
287.950000,-1.47946336e+02,-1.16530569e+02
287.955000,-1.47954183e+02,-1.16538432e+02
287.960000,-1.47958339e+02,-1.16542572e+02
287.965000,-1.47974270e+02,-1.16558469e+02
287.970000,-1.47968983e+02,-1.16553126e+02
287.975000,-1.47974939e+02,-1.16559096e+02
287.980000,-1.47976863e+02,-1.16561075e+02
287.985000,-1.47978256e+02,-1.16562452e+02
287.990000,-1.47979806e+02,-1.16564017e+02
287.995000,-1.47993460e+02,-1.16577640e+02
288.000000,-1.47997931e+02,-1.16582115e+02
288.005000,-1.48002852e+02,-1.16587019e+02
288.010000,-1.47985810e+02,-1.16569980e+02
288.015000,-1.47976741e+02,-1.16560884e+02
288.020000,-1.47965252e+02,-1.16549380e+02
288.025000,-1.47977504e+02,-1.16561646e+02
288.030000,-1.47979618e+02,-1.16563743e+02
288.035000,-1.47983534e+02,-1.16567650e+02
288.040000,-1.47982107e+02,-1.16566199e+02
288.045000,-1.47977266e+02,-1.16561353e+02
288.050000,-1.47976095e+02,-1.16560206e+02
288.055000,-1.47975361e+02,-1.16559426e+02
288.060000,-1.47973026e+02,-1.16557113e+02
288.065000,-1.47991102e+02,-1.16575144e+02
288.070000,-1.47994215e+02,-1.16578231e+02
288.075000,-1.48001514e+02,-1.16585524e+02
288.080000,-1.47987917e+02,-1.16571950e+02
288.085000,-1.47982257e+02,-1.16566326e+02
288.090000,-1.47969956e+02,-1.16554073e+02
288.095000,-1.47980056e+02,-1.16564165e+02
288.100000,-1.47987009e+02,-1.16571134e+02
288.105000,-1.47993494e+02,-1.16577625e+02
288.110000,-1.47999290e+02,-1.16583489e+02
288.115000,-1.48012140e+02,-1.16596334e+02
288.120000,-1.48016461e+02,-1.16600649e+02
288.125000,-1.48020128e+02,-1.16604341e+02
288.130000,-1.48008988e+02,-1.16593186e+02
288.135000,-1.48003316e+02,-1.16587533e+02
288.140000,-1.47999438e+02,-1.16583631e+02
288.145000,-1.48007385e+02,-1.16591559e+02
288.150000,-1.47981682e+02,-1.16565897e+02
288.155000,-1.47969900e+02,-1.16554115e+02
288.160000,-1.47967314e+02,-1.16551479e+02
288.165000,-1.47961168e+02,-1.16545363e+02
288.170000,-1.47952877e+02,-1.16537086e+02
288.175000,-1.47957310e+02,-1.16541561e+02
288.180000,-1.47958239e+02,-1.16542505e+02
288.185000,-1.47977734e+02,-1.16561988e+02
288.190000,-1.47985103e+02,-1.16569351e+02
288.195000,-1.47991951e+02,-1.16576200e+02
288.200000,-1.47995867e+02,-1.16580134e+02
288.205000,-1.48015858e+02,-1.16600073e+02
288.210000,-1.48007361e+02,-1.16591593e+02
288.215000,-1.47988439e+02,-1.16572658e+02
288.220000,-1.47987044e+02,-1.16571265e+02
288.225000,-1.48013246e+02,-1.16597408e+02
288.230000,-1.48024911e+02,-1.16609086e+02
288.235000,-1.48021788e+02,-1.16605915e+02
288.240000,-1.48022699e+02,-1.16606841e+02
288.245000,-1.48014282e+02,-1.16598431e+02
288.250000,-1.48009716e+02,-1.16593899e+02
288.255000,-1.47998877e+02,-1.16583065e+02
288.260000,-1.47978769e+02,-1.16562974e+02
288.265000,-1.47966565e+02,-1.16550735e+02
288.270000,-1.47963002e+02,-1.16547159e+02
288.275000,-1.47961380e+02,-1.16545519e+02
288.280000,-1.47949360e+02,-1.16533468e+02
288.285000,-1.47950465e+02,-1.16534620e+02
288.290000,-1.47967296e+02,-1.16551470e+02
288.295000,-1.47998138e+02,-1.16582345e+02
288.300000,-1.48015699e+02,-1.16599859e+02
288.305000,-1.48023758e+02,-1.16607875e+02
288.310000,-1.48021933e+02,-1.16606094e+02
288.315000,-1.48030943e+02,-1.16615106e+02
288.320000,-1.48042258e+02,-1.16626418e+02
288.325000,-1.48040835e+02,-1.16624994e+02
288.330000,-1.48060963e+02,-1.16645106e+02
288.335000,-1.48069154e+02,-1.16653323e+02
288.340000,-1.48073963e+02,-1.16658153e+02
288.345000,-1.48089300e+02,-1.16673518e+02
288.350000,-1.48093517e+02,-1.16677751e+02
288.355000,-1.48078596e+02,-1.16662822e+02
288.360000,-1.48070901e+02,-1.16655129e+02
288.365000,-1.48058785e+02,-1.16643048e+02
288.370000,-1.48051016e+02,-1.16635229e+02
288.375000,-1.48059173e+02,-1.16643358e+02
288.380000,-1.48063364e+02,-1.16647551e+02
288.385000,-1.48053488e+02,-1.16637676e+02
288.390000,-1.48057615e+02,-1.16641826e+02
288.395000,-1.48061775e+02,-1.16646001e+02
288.400000,-1.48063868e+02,-1.16648101e+02
288.405000,-1.48087131e+02,-1.16671407e+02
288.410000,-1.48092037e+02,-1.16676287e+02
288.415000,-1.48080207e+02,-1.16664427e+02
288.420000,-1.48089902e+02,-1.16674114e+02
288.425000,-1.48092699e+02,-1.16676854e+02
288.430000,-1.48077465e+02,-1.16661612e+02
288.435000,-1.48080783e+02,-1.16664918e+02
288.440000,-1.48084331e+02,-1.16668425e+02
288.445000,-1.48078262e+02,-1.16662353e+02
288.450000,-1.48070971e+02,-1.16655095e+02
288.455000,-1.48067037e+02,-1.16651158e+02
288.460000,-1.48072363e+02,-1.16656433e+02
288.465000,-1.48070002e+02,-1.16654063e+02
288.470000,-1.48062589e+02,-1.16646659e+02
288.475000,-1.48042322e+02,-1.16626403e+02
288.480000,-1.48041709e+02,-1.16625814e+02
288.485000,-1.48035542e+02,-1.16619686e+02
288.490000,-1.48025257e+02,-1.16609402e+02
288.495000,-1.48020975e+02,-1.16605120e+02
288.500000,-1.48018679e+02,-1.16602819e+02
288.505000,-1.48019125e+02,-1.16603280e+02
288.510000,-1.48038818e+02,-1.16622965e+02
288.515000,-1.48061952e+02,-1.16646043e+02
288.520000,-1.48067156e+02,-1.16651222e+02
288.525000,-1.48070589e+02,-1.16654649e+02
288.530000,-1.48071178e+02,-1.16655245e+02
288.535000,-1.48069137e+02,-1.16653202e+02
288.540000,-1.48086880e+02,-1.16670963e+02
288.545000,-1.48094057e+02,-1.16678159e+02
288.550000,-1.48091385e+02,-1.16675502e+02
288.555000,-1.48098288e+02,-1.16682415e+02
288.560000,-1.48096631e+02,-1.16680781e+02
288.565000,-1.48071425e+02,-1.16655582e+02
288.570000,-1.48067225e+02,-1.16651447e+02
288.575000,-1.48069539e+02,-1.16653783e+02
288.580000,-1.48063319e+02,-1.16647550e+02
288.585000,-1.48065614e+02,-1.16649839e+02
288.590000,-1.48062964e+02,-1.16647195e+02
288.595000,-1.48052170e+02,-1.16636366e+02
288.600000,-1.48054387e+02,-1.16638590e+02
288.605000,-1.48054497e+02,-1.16638690e+02
288.610000,-1.48050817e+02,-1.16635026e+02
288.615000,-1.48054265e+02,-1.16638479e+02
288.620000,-1.48058486e+02,-1.16642690e+02
288.625000,-1.48068258e+02,-1.16652528e+02
288.630000,-1.48086309e+02,-1.16670587e+02
288.635000,-1.48092769e+02,-1.16677047e+02
288.640000,-1.48079733e+02,-1.16663996e+02
288.645000,-1.48084833e+02,-1.16669137e+02
288.650000,-1.48088898e+02,-1.16673160e+02
288.655000,-1.48067669e+02,-1.16651959e+02
288.660000,-1.48071722e+02,-1.16655996e+02
288.665000,-1.48068650e+02,-1.16652907e+02
288.670000,-1.48069537e+02,-1.16653735e+02
288.675000,-1.48066285e+02,-1.16650461e+02
288.680000,-1.48048090e+02,-1.16632287e+02
288.685000,-1.48035744e+02,-1.16619953e+02
288.690000,-1.48048818e+02,-1.16632925e+02
288.695000,-1.48045646e+02,-1.16629751e+02
288.700000,-1.48044251e+02,-1.16628344e+02
288.705000,-1.48035649e+02,-1.16619733e+02
288.710000,-1.48028180e+02,-1.16612275e+02
288.715000,-1.48022064e+02,-1.16606179e+02
288.720000,-1.48033231e+02,-1.16617315e+02
288.725000,-1.48032443e+02,-1.16616543e+02
288.730000,-1.48038194e+02,-1.16622270e+02
288.735000,-1.48049372e+02,-1.16633421e+02
288.740000,-1.48062172e+02,-1.16646221e+02
288.745000,-1.48064749e+02,-1.16648763e+02
288.750000,-1.48080675e+02,-1.16664710e+02
288.755000,-1.48085860e+02,-1.16669893e+02
288.760000,-1.48090108e+02,-1.16674160e+02
288.765000,-1.48101678e+02,-1.16685730e+02
288.770000,-1.48093036e+02,-1.16677110e+02
288.775000,-1.48071375e+02,-1.16655438e+02
288.780000,-1.48067945e+02,-1.16652033e+02
288.785000,-1.48067584e+02,-1.16651675e+02
288.790000,-1.48062130e+02,-1.16646237e+02
288.795000,-1.48065085e+02,-1.16649189e+02
288.800000,-1.48061952e+02,-1.16646062e+02
288.805000,-1.48053966e+02,-1.16638062e+02
288.810000,-1.48056926e+02,-1.16641070e+02
288.815000,-1.48048940e+02,-1.16633061e+02
288.820000,-1.48042746e+02,-1.16626861e+02
288.825000,-1.48038974e+02,-1.16623116e+02
288.830000,-1.48029869e+02,-1.16614035e+02
288.835000,-1.48018464e+02,-1.16602622e+02
288.840000,-1.48008392e+02,-1.16592571e+02
288.845000,-1.48007249e+02,-1.16591452e+02
288.850000,-1.48008776e+02,-1.16593009e+02
288.855000,-1.48013008e+02,-1.16597247e+02
288.860000,-1.48003212e+02,-1.16587468e+02
288.865000,-1.48001086e+02,-1.16585324e+02
288.870000,-1.48030273e+02,-1.16614537e+02
288.875000,-1.48047829e+02,-1.16632055e+02
288.880000,-1.48041684e+02,-1.16625909e+02
288.885000,-1.48042968e+02,-1.16627207e+02
288.890000,-1.48041114e+02,-1.16625366e+02
288.895000,-1.48012803e+02,-1.16597017e+02
288.900000,-1.48004375e+02,-1.16588546e+02
288.905000,-1.48006846e+02,-1.16590960e+02
288.910000,-1.47999368e+02,-1.16583521e+02
288.915000,-1.47994168e+02,-1.16578321e+02
288.920000,-1.47986961e+02,-1.16571140e+02
288.925000,-1.47962542e+02,-1.16546687e+02
288.930000,-1.47950778e+02,-1.16534953e+02
288.935000,-1.47930216e+02,-1.16514431e+02
288.940000,-1.47909848e+02,-1.16494077e+02
288.945000,-1.47908691e+02,-1.16492913e+02
288.950000,-1.47902935e+02,-1.16487166e+02
288.955000,-1.47898712e+02,-1.16482837e+02
288.960000,-1.47918288e+02,-1.16502417e+02
288.965000,-1.47919440e+02,-1.16503560e+02
288.970000,-1.47921453e+02,-1.16505568e+02
288.975000,-1.47930707e+02,-1.16514799e+02
288.980000,-1.47937623e+02,-1.16521662e+02
288.985000,-1.47940043e+02,-1.16524107e+02
288.990000,-1.47961764e+02,-1.16545859e+02
288.995000,-1.47989053e+02,-1.16573130e+02
289.000000,-1.48000360e+02,-1.16584425e+02
289.005000,-1.48014233e+02,-1.16598314e+02
289.010000,-1.48029921e+02,-1.16613983e+02
289.015000,-1.48025582e+02,-1.16609651e+02
289.020000,-1.48038090e+02,-1.16622252e+02
289.025000,-1.48040320e+02,-1.16624411e+02
289.030000,-1.48010936e+02,-1.16595053e+02
289.035000,-1.47989900e+02,-1.16574064e+02
289.040000,-1.47981932e+02,-1.16566094e+02
289.045000,-1.47966629e+02,-1.16550806e+02
289.050000,-1.47964314e+02,-1.16548427e+02
289.055000,-1.47944864e+02,-1.16529002e+02
289.060000,-1.47928872e+02,-1.16512988e+02
289.065000,-1.47922015e+02,-1.16506140e+02
289.070000,-1.47927176e+02,-1.16511350e+02
289.075000,-1.47922853e+02,-1.16507038e+02
289.080000,-1.47937266e+02,-1.16521450e+02
289.085000,-1.47944701e+02,-1.16528875e+02
289.090000,-1.47948037e+02,-1.16532235e+02
289.095000,-1.47963359e+02,-1.16547563e+02
289.100000,-1.47963867e+02,-1.16548090e+02
289.105000,-1.47955727e+02,-1.16539945e+02
289.110000,-1.47972451e+02,-1.16556657e+02
289.115000,-1.47981721e+02,-1.16565939e+02
289.120000,-1.47992576e+02,-1.16576774e+02
289.125000,-1.48002888e+02,-1.16587066e+02
289.130000,-1.48008394e+02,-1.16592618e+02
289.135000,-1.48011599e+02,-1.16595744e+02
289.140000,-1.48028353e+02,-1.16612529e+02
289.145000,-1.48038662e+02,-1.16622851e+02
289.150000,-1.48037418e+02,-1.16621615e+02
289.155000,-1.48036810e+02,-1.16621020e+02
289.160000,-1.48015517e+02,-1.16599761e+02
289.165000,-1.47994490e+02,-1.16578701e+02
289.170000,-1.47989399e+02,-1.16573631e+02
289.175000,-1.47977094e+02,-1.16561361e+02
289.180000,-1.47966823e+02,-1.16551047e+02
289.185000,-1.47973886e+02,-1.16558069e+02
289.190000,-1.47964640e+02,-1.16548795e+02
289.195000,-1.47949168e+02,-1.16533345e+02
289.200000,-1.47960737e+02,-1.16544940e+02
289.205000,-1.47967230e+02,-1.16551444e+02
289.210000,-1.47974680e+02,-1.16558832e+02
289.215000,-1.47988348e+02,-1.16572475e+02
289.220000,-1.48000311e+02,-1.16584444e+02
289.225000,-1.48002838e+02,-1.16586933e+02
289.230000,-1.48015103e+02,-1.16599205e+02
289.235000,-1.48024300e+02,-1.16608381e+02
289.240000,-1.48030935e+02,-1.16615010e+02
289.245000,-1.48037704e+02,-1.16621799e+02
289.250000,-1.48040505e+02,-1.16624604e+02
289.255000,-1.48034511e+02,-1.16618618e+02
289.260000,-1.48038577e+02,-1.16622700e+02
289.265000,-1.48037483e+02,-1.16621582e+02
289.270000,-1.48030468e+02,-1.16614580e+02
289.275000,-1.48036335e+02,-1.16620400e+02
289.280000,-1.48038542e+02,-1.16622573e+02
289.285000,-1.48039431e+02,-1.16623453e+02
289.290000,-1.48044415e+02,-1.16628479e+02
289.295000,-1.48031978e+02,-1.16616049e+02
289.300000,-1.48015228e+02,-1.16599321e+02
289.305000,-1.48005721e+02,-1.16589805e+02
289.310000,-1.48000084e+02,-1.16584191e+02
289.315000,-1.47992340e+02,-1.16576470e+02
289.320000,-1.48000209e+02,-1.16584333e+02
289.325000,-1.48008049e+02,-1.16592148e+02
289.330000,-1.48013580e+02,-1.16597669e+02
289.335000,-1.48020352e+02,-1.16604442e+02
289.340000,-1.48029258e+02,-1.16613365e+02
289.345000,-1.48023545e+02,-1.16607661e+02
289.350000,-1.48033015e+02,-1.16617145e+02
289.355000,-1.48037244e+02,-1.16621393e+02
289.360000,-1.48042205e+02,-1.16626383e+02
289.365000,-1.48054277e+02,-1.16638445e+02
289.370000,-1.48056376e+02,-1.16640565e+02
289.375000,-1.48051325e+02,-1.16635509e+02
289.380000,-1.48062673e+02,-1.16646878e+02
289.385000,-1.48069982e+02,-1.16654159e+02
289.390000,-1.48065491e+02,-1.16649676e+02
289.395000,-1.48076552e+02,-1.16660774e+02
289.400000,-1.48072225e+02,-1.16656440e+02
289.405000,-1.48063454e+02,-1.16647649e+02
289.410000,-1.48060966e+02,-1.16645232e+02
289.415000,-1.48062504e+02,-1.16646723e+02
289.420000,-1.48058824e+02,-1.16643046e+02
289.425000,-1.48055092e+02,-1.16639297e+02
289.430000,-1.48042426e+02,-1.16626643e+02
289.435000,-1.48031170e+02,-1.16615355e+02
289.440000,-1.48032705e+02,-1.16616913e+02
289.445000,-1.48042283e+02,-1.16626480e+02
289.450000,-1.48050169e+02,-1.16634391e+02
289.455000,-1.48063558e+02,-1.16647755e+02
289.460000,-1.48070503e+02,-1.16654704e+02
289.465000,-1.48071878e+02,-1.16656055e+02
289.470000,-1.48074333e+02,-1.16658490e+02
289.475000,-1.48079156e+02,-1.16663285e+02
289.480000,-1.48070368e+02,-1.16654508e+02
289.485000,-1.48074652e+02,-1.16658809e+02
289.490000,-1.48079339e+02,-1.16663470e+02
289.495000,-1.48073315e+02,-1.16657447e+02
289.500000,-1.48077673e+02,-1.16661799e+02
289.505000,-1.48069350e+02,-1.16653462e+02
289.510000,-1.48061708e+02,-1.16645806e+02
289.515000,-1.48064630e+02,-1.16648749e+02
289.520000,-1.48066160e+02,-1.16650262e+02
289.525000,-1.48069412e+02,-1.16653523e+02
289.530000,-1.48072172e+02,-1.16656269e+02
289.535000,-1.48074068e+02,-1.16658156e+02
289.540000,-1.48089039e+02,-1.16673085e+02
289.545000,-1.48094176e+02,-1.16678223e+02
289.550000,-1.48094075e+02,-1.16678144e+02
289.555000,-1.48076971e+02,-1.16661045e+02
289.560000,-1.48086582e+02,-1.16670614e+02
289.565000,-1.48085313e+02,-1.16669393e+02
289.570000,-1.48075703e+02,-1.16659772e+02
289.575000,-1.48075149e+02,-1.16659238e+02
289.580000,-1.48079173e+02,-1.16663262e+02
289.585000,-1.48071864e+02,-1.16655947e+02
289.590000,-1.48084876e+02,-1.16668961e+02
289.595000,-1.48079971e+02,-1.16664066e+02
289.600000,-1.48077993e+02,-1.16662082e+02
289.605000,-1.48081634e+02,-1.16665742e+02
289.610000,-1.48078001e+02,-1.16662124e+02
289.615000,-1.48077348e+02,-1.16661461e+02
289.620000,-1.48078349e+02,-1.16662468e+02
289.625000,-1.48086743e+02,-1.16670834e+02
289.630000,-1.48092344e+02,-1.16676458e+02
289.635000,-1.48097946e+02,-1.16682082e+02
289.640000,-1.48115008e+02,-1.16699103e+02
289.645000,-1.48115631e+02,-1.16699794e+02
289.650000,-1.48129463e+02,-1.16713634e+02
289.655000,-1.48133196e+02,-1.16717360e+02
289.660000,-1.48135336e+02,-1.16719511e+02
289.665000,-1.48146807e+02,-1.16731009e+02
289.670000,-1.48168314e+02,-1.16752498e+02
289.675000,-1.48166570e+02,-1.16750769e+02
289.680000,-1.48176175e+02,-1.16760391e+02
289.685000,-1.48189187e+02,-1.16773377e+02
289.690000,-1.48182587e+02,-1.16766760e+02
289.695000,-1.48189929e+02,-1.16774076e+02
289.700000,-1.48177513e+02,-1.16761712e+02
289.705000,-1.48164775e+02,-1.16748953e+02
289.710000,-1.48165621e+02,-1.16749743e+02
289.715000,-1.48173257e+02,-1.16757384e+02
289.720000,-1.48169770e+02,-1.16753857e+02
289.725000,-1.48164641e+02,-1.16748734e+02
289.730000,-1.48177083e+02,-1.16761188e+02
289.735000,-1.48177436e+02,-1.16761528e+02
289.740000,-1.48185975e+02,-1.16770109e+02
289.745000,-1.48185443e+02,-1.16769579e+02
289.750000,-1.48179130e+02,-1.16763274e+02
289.755000,-1.48192295e+02,-1.16776460e+02
289.760000,-1.48199179e+02,-1.16783317e+02
289.765000,-1.48195076e+02,-1.16779242e+02
289.770000,-1.48202461e+02,-1.16786594e+02
289.775000,-1.48205634e+02,-1.16789775e+02
289.780000,-1.48205388e+02,-1.16789493e+02
289.785000,-1.48212566e+02,-1.16796721e+02
289.790000,-1.48208005e+02,-1.16792176e+02
289.795000,-1.48204841e+02,-1.16789027e+02
289.800000,-1.48218043e+02,-1.16802179e+02
289.805000,-1.48221874e+02,-1.16805975e+02
289.810000,-1.48224050e+02,-1.16808131e+02
289.815000,-1.48233131e+02,-1.16817232e+02
289.820000,-1.48233201e+02,-1.16817302e+02
289.825000,-1.48238194e+02,-1.16822286e+02
289.830000,-1.48242748e+02,-1.16826850e+02
289.835000,-1.48240713e+02,-1.16824839e+02
289.840000,-1.48229143e+02,-1.16813261e+02
289.845000,-1.48225456e+02,-1.16809596e+02
289.850000,-1.48228320e+02,-1.16812433e+02
289.855000,-1.48228704e+02,-1.16812833e+02
289.860000,-1.48231600e+02,-1.16815705e+02
289.865000,-1.48238390e+02,-1.16822494e+02
289.870000,-1.48241212e+02,-1.16825309e+02
289.875000,-1.48242053e+02,-1.16826177e+02
289.880000,-1.48243536e+02,-1.16827679e+02
289.885000,-1.48249393e+02,-1.16833525e+02
289.890000,-1.48260466e+02,-1.16844586e+02
289.895000,-1.48271203e+02,-1.16855332e+02
289.900000,-1.48284440e+02,-1.16868582e+02
289.905000,-1.48307919e+02,-1.16892057e+02
289.910000,-1.48314891e+02,-1.16899054e+02
289.915000,-1.48328792e+02,-1.16912940e+02
289.920000,-1.48330637e+02,-1.16914746e+02
289.925000,-1.48338192e+02,-1.16922296e+02
289.930000,-1.48348213e+02,-1.16932356e+02
289.935000,-1.48357663e+02,-1.16941791e+02
289.940000,-1.48358307e+02,-1.16942499e+02
289.945000,-1.48363364e+02,-1.16947523e+02
289.950000,-1.48364462e+02,-1.16948616e+02
289.955000,-1.48371069e+02,-1.16955232e+02
289.960000,-1.48381387e+02,-1.16965492e+02
289.965000,-1.48370946e+02,-1.16955067e+02
289.970000,-1.48349568e+02,-1.16933647e+02
289.975000,-1.48329724e+02,-1.16913839e+02
289.980000,-1.48332441e+02,-1.16916574e+02
289.985000,-1.48334126e+02,-1.16918279e+02
289.990000,-1.48339509e+02,-1.16923653e+02
289.995000,-1.48335943e+02,-1.16920024e+02
290.000000,-1.48340396e+02,-1.16924508e+02
290.005000,-1.48335013e+02,-1.16919153e+02
290.010000,-1.48339818e+02,-1.16923925e+02
290.015000,-1.48349005e+02,-1.16933099e+02
290.020000,-1.48348661e+02,-1.16932745e+02
290.025000,-1.48350146e+02,-1.16934240e+02
290.030000,-1.48359720e+02,-1.16943844e+02
290.035000,-1.48366631e+02,-1.16950753e+02
290.040000,-1.48355443e+02,-1.16939574e+02
290.045000,-1.48360402e+02,-1.16944561e+02
290.050000,-1.48365131e+02,-1.16949241e+02
290.055000,-1.48372716e+02,-1.16956820e+02
290.060000,-1.48379010e+02,-1.16963147e+02
290.065000,-1.48377911e+02,-1.16962029e+02
290.070000,-1.48404801e+02,-1.16988818e+02
290.075000,-1.48410146e+02,-1.16994192e+02
290.080000,-1.48406625e+02,-1.16990686e+02
290.085000,-1.48407706e+02,-1.16991789e+02
290.090000,-1.48411090e+02,-1.16995192e+02
290.095000,-1.48422941e+02,-1.17007049e+02
290.100000,-1.48421345e+02,-1.17005479e+02
290.105000,-1.48418510e+02,-1.17002655e+02
290.110000,-1.48415826e+02,-1.16999974e+02
290.115000,-1.48408981e+02,-1.16993140e+02
290.120000,-1.48411402e+02,-1.16995545e+02
290.125000,-1.48415041e+02,-1.16999207e+02
290.130000,-1.48419949e+02,-1.17004107e+02
290.135000,-1.48434045e+02,-1.17018207e+02
290.140000,-1.48443501e+02,-1.17027652e+02
290.145000,-1.48443242e+02,-1.17027426e+02
290.150000,-1.48453284e+02,-1.17037446e+02
290.155000,-1.48463734e+02,-1.17047852e+02
290.160000,-1.48476274e+02,-1.17060442e+02
290.165000,-1.48477151e+02,-1.17061284e+02
